grande_area,modalidade,linha_de_fomento,total
Outra,IC - Iniciação Científica,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,71466.5
Outra,IC - Iniciação Científica,APOIO A PROJETOS DE PESQUISA,546015.4
Outra,IC - Iniciação Científica,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,602929.1
Outra,IC - Iniciação Científica,Bolsas de Iniciação Científica,29331489.66
Outra,ICJ - Iniciação Científica Júnior,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,4473953.8
Outra,ICJ - Iniciação Científica Júnior,APOIO A PROJETOS DE PESQUISA,2444226.6
Outra,ICJ - Iniciação Científica Júnior,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,179482.9
Outra,ICJ - Iniciação Científica Júnior,Bolsas de Iniciação Científica Júnior,8408500.0
Outra,IEX - Iniciação ao Extensionismo,APOIO A PROJETOS DE PESQUISA,269500.0
Outra,IEX - Iniciação ao Extensionismo,Bolsas de Iniciação Científica,411120.0
Outra,IT - Iniciação Tecnológica,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,47416.5
Outra,IT - Iniciação Tecnológica,Bolsas de Iniciação Tecnológica e Industrial,3452980.0
Outra,ITC - Iniciação Tecnológica em TIC's,APOIO A PROJETOS DE PESQUISA,3.0
Outra,ITC - Iniciação Tecnológica em TICs,Bolsas de Iniciação Tecnológica e Industrial,13500.0
Outra,ITI - Iniciação Tecnológica Industrial,APOIO A PROJETOS DE PESQUISA,213758.766
Outra,ITI - Iniciação Tecnológica e Industrial,Bolsas de Iniciação Tecnológica e Industrial,8769610.22
Outra,MAT - Apoio Tecnico,Bolsas de Apoio Técnico,126800.0
Outra,MDC - Desenvolvimento Cientifico da Metrologia Nacional,Bolsas de Desenvolvimento Científico e Regional,155400.0
Outra,MDT - Desenvolvimento Tecnologico,Bolsas de Desenvolvimento Tecnológico e Industrial,267880.0
Outra,MIT - Iniciacao Tecnologica,Bolsas de Iniciação Tecnológica e Industrial,30160.0
Outra,MPE - Mestrado Profissional no Exterior,Bolsas no Exterior,245165.14
Outra,PAV - Bolsa Pesquisador-Avaliador,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,86225.0
Outra,PAV - Bolsa Pesquisador-Avaliador,Indefinido,110380.0
Outra,PCI - Programa de Capacitação Institucional,Bolsas de Desenvolvimento Tecnológico e Industrial,49435350.0
Outra,PD - Pós-doutorado,Bolsas de Pós-doutorado,31422.72
Outra,PDE - Pós-Doutorado no Exterior,APOIO A COOPERAÇÃO INTERNACIONAL,85794511.95772
Outra,PDE - Pós-doutorado no Exterior,Bolsas de Pós-doutorado,19817725.25
Outra,PDI - Pos-doutorado Empresarial,Bolsas de Pós-doutorado,1938631.66
Outra,PDI - Pós-Doutorado Empresarial,APOIO A PROJETOS DE PESQUISA,1357678.4
Outra,PDJ - Pós-Doutorado Júnior,APOIO A PROJETOS DE PESQUISA,37881696.02
Outra,PDJ - Pós-Doutorado Júnior,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,228016.98
Outra,PDJ - Pós-doutorado Júnior,Bolsas de Pós-doutorado,18617081.61
Outra,PDP - Pós-doutorado,Bolsas de Pós-doutorado,2329166.25
Outra,PDS - Pós-doutorado Sênior,Bolsas de Pós-doutorado,1648928.66
Outra,PQ -,0.0 - Problemas Encontrar Modalidade Processo,199615.0
Outra,PQ - Produtividade em Pesquisa,0.0 - Problemas Encontrar Modalidade Processo,900655.0
Outra,PQ - Produtividade em Pesquisa,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,1085251.98
Outra,PQ - Produtividade em Pesquisa,Bolsas de Produtividade em Pesquisa e Tecnologia,66311361.7
Outra,PV - Pesquisador Visitante,Bolsas de Pesquisador/Especialista Visitante,630346.76
Outra,PVE - Pesquisador Visitante Estrangeiro,Bolsas de Pesquisador/Especialista Visitante,448000.0
Outra,RD - Recem-Doutor,Bolsas de Pesquisa Especial,202128.84
Outra,SDT - Desenvolvimento Tecnológico em Semicondutores,Bolsas de Desenvolvimento Tecnológico e Industrial,22560620.09
Outra,SET - Fixação de Recursos Humanos,APOIO A PROJETOS DE PESQUISA,2396535.898
Outra,SET - Fixação de Recursos Humanos,Bolsas de Fixação de Doutores,7580180.0
Outra,SEV - Especialista Visitante,Bolsas de Desenvolvimento Tecnológico e Industrial,486700.0
Outra,SIT - Iniciação Tecnológica em Semicondutores,Bolsas de Iniciação Tecnológica e Industrial,82000.0
Outra,SPE - Estagio/Especializacao no Exterior,Estágio,146605.3
Outra,SWE - Doutorado Sanduíche no Exterior,APOIO A COOPERAÇÃO INTERNACIONAL,10699419.16205
Outra,SWE - Doutorado Sanduíche no Exterior,Bolsas de Doutorado,7263224.84
Outra,SWG - Graduação Sanduíche no Exterior,Bolsas de Graduação,80444426.45
Outra,SWI - Doutorado-Sanduiche Empresarial,Bolsas de Doutorado,9000.0
Outra,SWP - Doutorado-Sanduiche no Pais,Bolsas de Doutorado,26700.0
Tecnologias,ADC - Apoio à Difusão do Conhecimento,Bolsas de Iniciação Científica,4830.0
Tecnologias,AED - Auxílio a Editoração e Publicação,Apoio a Periódicos Científicos,25000.0
Tecnologias,AI - Auxílio a Pesquisa,Apoio a Projetos de Pesquisas,993772.75
Tecnologias,APQ - Auxílio a Pesquisa,APOIO A PROJETOS DE PESQUISA,125000.0
Tecnologias,APQ - Auxílio a Pesquisa,Apoio a Projetos de Pesquisas,405376.0
Tecnologias,ARC - Promoção de Eventos Científicos,Apoio a Participação/Realização de Eventos,2876815.36
Tecnologias,ATP - Apoio Técnico em Extensão no País,Bolsas de Apoio Técnico,32850.0
Tecnologias,DCR - Desenvolvimento Cientifico Regional,Bolsas de Desenvolvimento Científico e Regional,1076688.59
Tecnologias,DCR - Desenvolvimento Científico Regional,APOIO A PROJETOS DE PESQUISA,110311.95
Tecnologias,DT -,0.0 - Problemas Encontrar Modalidade Processo,2163440.0
Tecnologias,DT - Produtividade Desen. Tec. e Extensão,Bolsas de Produtividade em Pesquisa e Tecnologia,22685940.0
Tecnologias,DT - Produtividade Desen. Tec. e Extensão Inovadora,0.0 - Problemas Encontrar Modalidade Processo,15986477.2
Tecnologias,DT - Produtividade Desen. Tec. e Extensão Inovadora,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,18928237.27
Tecnologias,DT - Produtividade Desen. Tec. e Extensão Inovadora,Bolsas de Produtividade em Pesquisa e Tecnologia,79827460.36
Tecnologias,DTI - Desenvolvimento Tecnológico Industrial,APOIO A PROJETOS DE PESQUISA,35.3
Tecnologias,DTI - Desenvolvimento Tecnológico Industrial,Bolsas de Desenvolvimento Tecnológico e Industrial,2047423.18
Tecnologias,EV - Especialista Visitante,Bolsas de Pesquisador/Especialista Visitante,245000.0
Tecnologias,EXP - Extensão no País,Bolsas de Extensão em Pesquisa,831371.74
Tecnologias,GD - Doutorado,APOIO A PROJETOS DE PESQUISA,185869.3896
Tecnologias,GD - Doutorado,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,54827.1764
Tecnologias,GD - Doutorado,Bolsas de Doutorado,7417040.56
Tecnologias,GM - Mestrado,APOIO A PROJETOS DE PESQUISA,21.3
Tecnologias,GM - Mestrado,Bolsas de Mestrado,6687300.0
Tecnologias,IC - Iniciação Científica,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,6489694.6
Tecnologias,IC - Iniciação Científica,Bolsas de Iniciação Científica,24976720.0
Tecnologias,ICJ - Iniciação Científica Júnior,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,877694.8
Tecnologias,ICJ - Iniciação Científica Júnior,Bolsas de Iniciação Científica Júnior,3208700.0
Tecnologias,IT - Iniciação Tecnológica,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,2178842.5
Tecnologias,IT - Iniciação Tecnológica,Bolsas de Iniciação Tecnológica e Industrial,7291060.0
Tecnologias,ITI - Iniciação Tecnológica e Industrial,Bolsas de Iniciação Tecnológica e Industrial,409080.0
Tecnologias,PDJ - Pós-doutorado Júnior,Bolsas de Pós-doutorado,159000.0
Tecnologias,SET - Fixação de Recursos Humanos,Bolsas de Fixação de Doutores,86200.0
Tecnologias,SWE - Doutorado Sanduíche no Exterior,Bolsas de Doutorado,28648.07
Tecnologias,SWG - Graduação Sanduíche no Exterior,Bolsas de Graduação,5072585.6
